Total Line Failures,Steady State,Accumulation of Failed Capacities
7,7,6083.0
8,8,6083.0
9,9,6084.0
10,-1,6082.0
2,2,6134.0
3,3,6134.0
4,4,6134.0
5,5,6134.0
6,6,6170.0
7,-1,6170.0
2,-1,6177.0
2,2,6145.0
3,-1,6166.0
2,2,6118.0
3,-1,6155.0
2,-1,6143.0
2,-1,6137.0
2,2,6207.0
3,-1,6245.0
2,2,6178.0
3,3,6133.0
4,4,6134.0
5,5,6133.0
6,6,6212.0
7,-1,6213.0
2,2,6145.0
3,3,6173.0
4,4,6169.0
5,5,6201.0
6,6,6201.0
7,-1,6199.0
2,2,6177.0
3,-1,6216.0
2,-1,6140.0
2,-1,6236.0
2,2,6139.0
3,-1,6148.0
2,-1,6137.0
2,2,6161.0
3,3,6179.0
4,-1,6179.0
2,2,6108.0
3,3,6143.0
4,4,6158.0
5,5,6158.0
6,-1,6193.0
2,-1,6177.0
2,2,6137.0
3,-1,6165.0
2,2,6131.0
3,3,6159.0
4,-1,6186.0
2,2,6158.0
3,3,6156.0
4,-1,6150.0
2,2,6163.0
3,3,6172.0
4,4,6173.0
5,5,6234.0
6,-1,6214.0
2,2,6153.0
3,-1,6170.0
2,2,6131.0
3,-1,6160.0
2,2,6140.0
3,3,6144.0
4,4,6143.0
5,5,6275.0
6,6,6326.0
7,7,6329.0
8,8,6341.0
9,-1,6306.0
2,2,6145.0
3,-1,6131.0
2,-1,6155.0
2,2,6137.0
3,3,6165.0
4,4,6157.0
5,5,6189.0
6,-1,6187.0
2,2,6137.0
3,3,6165.0
4,-1,6164.0
2,-1,6118.0
2,2,6203.0
3,3,6202.0
4,4,6216.0
5,5,6206.0
6,-1,6216.0
2,2,6139.0
3,3,6134.0
4,4,6170.0
5,5,6170.0
6,-1,6170.0
2,2,6144.0
3,3,6166.0
4,-1,6163.0
2,2,6139.0
3,3,6142.0
4,4,6186.0
5,5,6227.0
6,6,6242.0
7,7,6216.0
8,8,6197.0
9,9,6196.0
10,10,6210.0
11,11,6193.0
12,12,6296.0
13,13,6295.0
14,14,6295.0
15,-1,6295.0
2,2,6135.0
3,-1,6166.0
2,-1,6175.0
2,2,6152.0
3,3,6159.0
4,4,6158.0
5,-1,6180.0
2,-1,6130.0
2,-1,6138.0
2,2,6167.0
3,-1,6167.0
2,2,6128.0
3,-1,6152.0
2,-1,6139.0
2,2,6130.0
3,3,6118.0
4,-1,6118.0
2,2,6137.0
3,3,6165.0
4,4,6193.0
5,5,6124.0
6,-1,6153.0
2,2,6139.0
3,-1,6167.0
2,2,6139.0
3,3,6174.0
4,4,6162.0
5,-1,6158.0
2,2,6154.0
3,-1,6170.0
2,2,6201.0
3,3,6321.0
4,4,6318.0
5,5,6304.0
6,-1,6225.0
2,-1,6133.0
2,-1,6163.0
2,2,6104.0
3,3,6101.0
4,-1,6103.0
2,-1,6164.0
2,-1,6136.0
2,2,6166.0
3,3,6320.0
4,4,6322.0
5,-1,6326.0
2,-1,6163.0
2,-1,6142.0
2,2,6116.0
3,3,6150.0
4,4,6171.0
5,-1,6211.0
2,-1,6133.0
2,-1,6118.0
2,2,6129.0
3,-1,6161.0
2,-1,6139.0
2,2,6123.0
3,3,6134.0
4,-1,6125.0
2,2,6218.0
3,-1,6201.0
2,2,6137.0
3,-1,6137.0
2,2,6136.0
3,3,6141.0
4,4,6143.0
5,5,6125.0
6,6,6168.0
7,7,6167.0
8,8,6168.0
9,9,6166.0
10,10,6144.0
11,11,6160.0
12,-1,6160.0
2,2,6141.0
3,-1,6156.0
2,2,6182.0
3,-1,6149.0
2,2,6143.0
3,-1,6138.0
2,-1,6168.0
2,-1,6172.0
2,-1,6187.0
2,-1,6171.0
2,2,6107.0
3,3,6104.0
4,4,6095.0
5,-1,6094.0
2,-1,6122.0
2,-1,6154.0
2,2,6136.0
3,3,6166.0
4,4,6193.0
5,5,6234.0
6,-1,6235.0
2,2,6130.0
3,3,6172.0
4,4,6185.0
5,5,6141.0
6,6,6185.0
7,7,6186.0
8,-1,6233.0
2,2,6116.0
3,3,6142.0
4,-1,6148.0
2,2,6137.0
3,3,6118.0
4,4,6121.0
5,5,6120.0
6,-1,6120.0
2,-1,6130.0
2,2,6212.0
3,-1,6266.0
2,2,6151.0
3,-1,6141.0
2,-1,6142.0
2,-1,6150.0
2,-1,6217.0
2,2,6138.0
3,-1,6164.0
2,2,6150.0
3,-1,6165.0
2,-1,6144.0
2,-1,6134.0
2,-1,6111.0
2,2,6134.0
3,3,6143.0
4,4,6176.0
5,-1,6297.0
2,2,6147.0
3,3,6133.0
4,-1,6149.0
2,-1,6143.0
2,2,6181.0
3,-1,6200.0
2,2,6133.0
3,-1,6176.0
2,2,6132.0
3,3,6127.0
4,4,6159.0
5,-1,6175.0
2,2,6221.0
3,-1,6212.0
2,2,6137.0
3,3,6165.0
4,4,6193.0
5,5,6186.0
6,-1,6186.0
2,-1,6137.0
2,-1,6148.0
2,-1,6132.0
2,-1,6137.0
2,-1,6106.0
2,2,6143.0
3,-1,6172.0
2,-1,6140.0
2,2,6138.0
3,3,6144.0
4,4,6143.0
5,-1,6176.0
2,-1,6135.0
2,2,6141.0
3,3,6138.0
4,4,6130.0
5,-1,6127.0
2,2,6152.0
3,3,6203.0
4,4,6183.0
5,5,6196.0
6,6,6233.0
7,-1,6233.0
2,2,6138.0
3,3,6153.0
4,4,6167.0
5,-1,6206.0
2,2,6143.0
3,3,6149.0
4,4,6155.0
5,-1,6105.0
2,-1,6171.0
2,2,6102.0
3,3,6175.0
4,4,6192.0
5,5,6212.0
6,-1,6198.0
2,-1,6130.0
2,2,6133.0
3,-1,6162.0
2,2,6135.0
3,-1,6137.0
2,2,6158.0
3,-1,6135.0
2,2,6159.0
3,3,6190.0
4,4,6170.0
5,-1,6218.0
2,-1,6132.0
2,2,6136.0
3,-1,6132.0
2,2,6186.0
3,3,6209.0
4,4,6233.0
5,5,6257.0
6,-1,6271.0
2,-1,6141.0
2,-1,6212.0
2,-1,6355.0
2,2,6136.0
3,-1,6167.0
2,2,6143.0
3,3,6164.0
4,4,6122.0
5,-1,6158.0
2,2,6173.0
3,-1,6200.0
2,-1,6131.0
2,-1,6135.0
2,2,6132.0
3,-1,6175.0
2,2,6172.0
3,3,6216.0
4,4,6197.0
5,5,6202.0
6,6,6191.0
7,7,6227.0
8,8,6227.0
9,9,6227.0
10,-1,6227.0
2,-1,6137.0
2,-1,6155.0
2,-1,6170.0
2,-1,6157.0
2,2,6137.0
3,3,6163.0
4,4,6160.0
5,5,6152.0
6,6,6147.0
7,7,6183.0
8,-1,6211.0
2,2,6137.0
3,-1,6128.0
2,2,6133.0
3,3,6201.0
4,4,6183.0
5,-1,6172.0
2,2,6153.0
3,3,6159.0
4,4,6199.0
5,5,6198.0
6,6,6219.0
7,-1,6219.0
2,2,6136.0
3,3,6165.0
4,-1,6192.0
2,-1,6134.0
2,-1,6165.0
2,2,6151.0
3,-1,6204.0
2,-1,6136.0
2,-1,6253.0
2,2,6150.0
3,-1,6173.0
2,-1,6137.0
2,-1,6122.0
2,2,6148.0
3,3,6193.0
4,-1,6124.0
2,2,6137.0
3,-1,6137.0
2,2,6130.0
3,-1,6122.0
2,-1,6160.0
2,2,6125.0
3,3,6131.0
4,4,6160.0
5,5,6096.0
6,6,6126.0
7,7,6126.0
8,8,6124.0
9,-1,6118.0
2,-1,6171.0
2,-1,6142.0
2,-1,6138.0
2,2,6141.0
3,-1,6177.0
2,2,6091.0
3,-1,6083.0
2,2,6140.0
3,-1,6154.0
2,2,6136.0
3,3,6136.0
4,4,6163.0
5,-1,6195.0
2,2,6135.0
3,-1,6167.0
2,2,6200.0
3,3,6141.0
4,4,6147.0
5,5,6181.0
6,-1,6181.0
2,2,6165.0
3,3,6204.0
4,-1,6204.0
2,2,6146.0
3,3,6163.0
4,-1,6172.0
2,-1,6164.0
2,-1,6133.0
2,-1,6137.0
2,2,6136.0
3,3,6167.0
4,-1,6167.0
2,2,6137.0
3,3,6165.0
4,4,6145.0
5,-1,6226.0
2,2,6136.0
3,-1,6129.0
2,-1,6151.0
2,2,6129.0
3,-1,6126.0
2,-1,6136.0
2,2,6150.0
3,-1,6165.0
2,2,6136.0
3,3,6166.0
4,-1,6160.0
2,-1,6145.0
2,2,6202.0
3,3,6230.0
4,-1,6211.0
2,2,6165.0
3,-1,6144.0
2,-1,6135.0
2,2,6130.0
3,3,6162.0
4,-1,6187.0
2,-1,6136.0
2,2,6145.0
3,-1,6190.0
2,2,6150.0
3,-1,6165.0
2,2,6143.0
3,3,6147.0
4,-1,6325.0
2,2,6148.0
3,-1,6193.0
2,-1,6158.0
2,-1,6177.0
2,-1,6190.0
2,2,6137.0
3,3,6136.0
4,4,6113.0
5,5,6134.0
6,6,6109.0
7,7,6106.0
8,8,6153.0
9,9,6180.0
10,-1,6180.0
2,-1,6148.0
2,2,6210.0
3,-1,6212.0
2,2,6137.0
3,-1,6165.0
2,-1,6137.0
2,2,6137.0
3,3,6165.0
4,4,6193.0
5,5,6234.0
6,-1,6235.0
2,2,6156.0
3,3,6125.0
4,-1,6112.0
2,2,6189.0
3,-1,6180.0
2,2,6136.0
3,-1,6166.0
2,-1,6146.0
2,-1,6178.0
2,2,6143.0
3,3,6176.0
4,4,6247.0
5,5,6244.0
6,6,6245.0
7,-1,6273.0
2,2,6097.0
3,3,6103.0
4,4,6116.0
5,5,6128.0
6,-1,6127.0
2,2,6138.0
3,3,6166.0
4,4,6196.0
5,5,6196.0
6,6,6232.0
7,-1,6237.0
2,-1,6158.0
2,2,6177.0
3,3,6202.0
4,4,6217.0
5,5,6197.0
6,-1,6231.0
2,2,6138.0
3,-1,6202.0
2,-1,6155.0
2,2,6128.0
3,3,6125.0
4,-1,6117.0
2,-1,6211.0
2,-1,6188.0
2,2,6153.0
3,3,6172.0
4,4,6198.0
5,-1,6224.0
2,2,6163.0
3,3,6181.0
4,-1,6186.0
2,-1,6150.0
2,2,6199.0
3,3,6232.0
4,4,6232.0
5,5,6245.0
6,-1,6277.0
2,2,6139.0
3,3,6160.0
4,4,6206.0
5,-1,6177.0
2,-1,6157.0
2,-1,6140.0
2,-1,6136.0
2,-1,6193.0
2,-1,6139.0
2,-1,6343.0
2,2,6151.0
3,3,6183.0
4,4,6172.0
5,5,6177.0
6,-1,6238.0
2,-1,6175.0
2,2,6200.0
3,3,6158.0
4,4,6297.0
5,-1,6293.0
2,2,6162.0
3,-1,6149.0
2,-1,6151.0
2,2,6137.0
3,-1,6165.0
2,2,6161.0
3,-1,6193.0
2,2,6117.0
3,3,6174.0
4,4,6186.0
5,-1,6204.0
2,2,6160.0
3,3,6196.0
4,4,6203.0
5,5,6205.0
6,6,6150.0
7,7,6175.0
8,-1,6175.0
2,2,6136.0
3,-1,6167.0
2,2,6157.0
3,-1,6163.0
2,-1,6136.0
2,2,6138.0
3,-1,6165.0
2,-1,6136.0
2,2,6139.0
3,-1,6135.0
2,2,6140.0
3,-1,6159.0
2,-1,6158.0
2,2,6137.0
3,3,6166.0
4,4,6160.0
5,5,6119.0
6,6,6120.0
7,-1,6106.0
2,2,6138.0
3,-1,6175.0
2,2,6123.0
3,3,6123.0
4,4,6134.0
5,5,6121.0
6,6,6120.0
7,7,6144.0
8,8,6139.0
9,9,6152.0
10,10,6152.0
11,11,6152.0
12,12,6152.0
13,13,6151.0
14,-1,6250.0
2,2,6137.0
3,3,6165.0
4,4,6159.0
5,-1,6156.0
2,-1,6219.0
2,-1,6150.0
2,-1,6137.0
2,-1,6136.0
2,-1,6136.0
2,2,6213.0
3,3,6217.0
4,4,6204.0
5,-1,6218.0
2,2,6212.0
3,3,6213.0
4,-1,6212.0
2,2,6140.0
3,3,6137.0
4,4,6140.0
5,-1,6183.0
2,2,6166.0
3,3,6168.0
4,-1,6140.0
2,2,6111.0
3,3,6145.0
4,-1,6146.0
2,-1,6138.0
2,2,6204.0
3,3,6220.0
4,-1,6220.0
2,2,6150.0
3,3,6166.0
4,4,6159.0
5,5,6159.0
6,6,6159.0
7,7,6159.0
8,8,6159.0
9,9,6192.0
10,10,6183.0
11,11,6175.0
12,12,6218.0
13,13,6219.0
14,14,6261.0
15,15,6262.0
16,-1,6263.0
2,2,6154.0
3,3,6178.0
4,4,6233.0
5,5,6236.0
6,-1,6245.0
2,-1,6165.0
2,2,6145.0
3,-1,6171.0
2,-1,6138.0
2,2,6161.0
3,3,6180.0
4,4,6171.0
5,-1,6120.0
2,-1,6135.0
2,2,6135.0
3,-1,6180.0
2,-1,6126.0
2,-1,6179.0
2,-1,6138.0
2,2,6137.0
3,3,6161.0
4,4,6190.0
5,-1,6188.0
2,2,6131.0
3,3,6159.0
4,-1,6138.0
2,2,6167.0
3,3,6221.0
4,4,6212.0
5,5,6247.0
6,6,6264.0
7,7,6254.0
8,8,6231.0
9,9,6231.0
10,-1,6231.0
2,-1,6161.0
2,-1,6149.0
2,2,6090.0
3,3,6083.0
4,-1,6082.0
2,2,6132.0
3,3,6134.0
4,-1,6132.0
2,-1,6140.0
2,2,6136.0
3,3,6136.0
4,-1,6168.0
2,2,6157.0
3,3,6195.0
4,4,6204.0
5,5,6254.0
6,-1,6259.0
2,-1,6150.0
2,2,6136.0
3,-1,6161.0
2,-1,6137.0
2,2,6130.0
3,3,6154.0
4,4,6129.0
5,-1,6149.0
2,2,6164.0
3,3,6167.0
4,4,6110.0
5,5,6110.0
6,-1,6135.0
2,-1,6135.0
2,2,6137.0
3,-1,6165.0
2,-1,6160.0
2,-1,6158.0
2,-1,6124.0
2,2,6167.0
3,3,6202.0
4,4,6237.0
5,5,6237.0
6,6,6168.0
7,7,6167.0
8,8,6167.0
9,9,6207.0
10,10,6209.0
11,11,6210.0
12,12,6188.0
13,13,6300.0
14,-1,6298.0
2,-1,6160.0
2,-1,6137.0
2,-1,6146.0
2,2,6137.0
3,-1,6165.0
2,-1,6146.0
2,2,6159.0
3,3,6158.0
4,4,6175.0
5,5,6202.0
6,-1,6200.0
2,2,6137.0
3,3,6165.0
4,4,6159.0
5,-1,6160.0
2,-1,6152.0
2,2,6171.0
3,3,6176.0
4,4,6154.0
5,-1,6154.0
2,-1,6144.0
2,2,6129.0
3,3,6129.0
4,4,6173.0
5,-1,6133.0
2,-1,6157.0
2,2,6132.0
3,3,6142.0
4,4,6185.0
5,5,6183.0
6,6,6295.0
7,-1,6297.0
2,-1,6198.0
2,2,6162.0
3,-1,6194.0
2,2,6139.0
3,3,6125.0
4,4,6129.0
5,5,6140.0
6,6,6141.0
7,-1,6129.0
2,2,6136.0
3,-1,6129.0
2,2,6121.0
3,-1,6134.0
2,2,6142.0
3,-1,6142.0
2,2,6156.0
3,3,6182.0
4,4,6182.0
5,5,6196.0
6,-1,6235.0
2,-1,6162.0
2,2,6131.0
3,3,6131.0
4,4,6132.0
5,5,6123.0
6,-1,6161.0
2,2,6170.0
3,-1,6209.0
2,2,6133.0
3,3,6165.0
4,-1,6158.0
2,2,6127.0
3,3,6132.0
4,4,6143.0
5,-1,6178.0
2,2,6137.0
3,3,6166.0
4,4,6157.0
5,-1,6146.0
2,2,6156.0
3,-1,6182.0
2,-1,6133.0
2,2,6148.0
3,3,6131.0
4,4,6131.0
5,5,6158.0
6,6,6158.0
7,7,6146.0
8,-1,6174.0
2,-1,6140.0
2,2,6212.0
3,3,6213.0
4,-1,6212.0
2,2,6134.0
3,3,6170.0
4,4,6199.0
5,5,6235.0
6,6,6200.0
7,7,6181.0
8,8,6182.0
9,9,6183.0
10,10,6181.0
11,11,6180.0
12,-1,6183.0
2,2,6155.0
3,3,6146.0
4,-1,6138.0
2,2,6153.0
3,-1,6195.0
2,2,6133.0
3,-1,6164.0
2,2,6118.0
3,-1,6148.0
2,-1,6139.0
2,2,6136.0
3,-1,6163.0
2,2,6224.0
3,3,6283.0
4,-1,6270.0
2,-1,6161.0
2,2,6138.0
3,-1,6127.0
2,-1,6141.0
2,2,6104.0
3,3,6101.0
4,4,6103.0
5,5,6091.0
6,6,6090.0
7,7,6091.0
8,-1,6091.0
2,2,6137.0
3,-1,6166.0
2,2,6161.0
3,3,6193.0
4,4,6186.0
5,5,6149.0
6,-1,6180.0
2,-1,6165.0
2,2,6202.0
3,-1,6319.0
2,2,6143.0
3,3,6136.0
4,4,6118.0
5,5,6128.0
6,6,6287.0
7,7,6277.0
8,-1,6272.0
2,2,6160.0
3,-1,6181.0
2,-1,6146.0
2,-1,6133.0
2,2,6125.0
3,3,6117.0
4,4,6139.0
5,5,6189.0
6,6,6186.0
7,7,6183.0
8,8,6225.0
9,9,6225.0
10,10,6169.0
11,11,6288.0
12,12,6284.0
13,13,6145.0
14,14,6151.0
15,15,6160.0
16,16,6224.0
17,17,6224.0
18,18,6224.0
19,-1,6216.0
2,-1,6147.0
2,-1,6145.0
2,-1,6137.0
2,-1,6141.0
2,-1,6136.0
2,2,6132.0
3,-1,6176.0
2,2,6134.0
3,-1,6134.0
2,2,6160.0
3,3,6167.0
4,4,6202.0
5,5,6194.0
6,-1,6219.0
2,2,6145.0
3,-1,6170.0
2,2,6160.0
3,3,6161.0
4,4,6149.0
5,-1,6151.0
2,-1,6163.0
2,-1,6137.0
2,-1,6271.0
2,2,6144.0
3,3,6166.0
4,4,6159.0
5,5,6187.0
6,-1,6220.0
2,-1,6136.0
2,-1,6141.0
2,-1,6136.0
2,2,6137.0
3,-1,6187.0
2,-1,6121.0
2,-1,6136.0
2,2,6220.0
3,-1,6211.0
2,-1,6101.0
2,2,6125.0
3,3,6156.0
4,-1,6182.0
2,-1,6133.0
2,2,6165.0
3,-1,6165.0
2,2,6137.0
3,-1,6166.0
2,2,6148.0
3,3,6193.0
4,-1,6235.0
2,-1,6138.0
2,2,6120.0
3,-1,6122.0
2,-1,6236.0
2,-1,6142.0
2,2,6138.0
3,-1,6164.0
2,2,6134.0
3,3,6179.0
4,4,6159.0
5,5,6201.0
6,6,6249.0
7,-1,6248.0
2,-1,6150.0
2,-1,6156.0
2,-1,6172.0
2,2,6138.0
3,-1,6144.0
2,-1,6137.0
2,-1,6143.0
2,2,6133.0
3,-1,6164.0
2,2,6107.0
3,3,6104.0
4,4,6091.0
5,5,6076.0
6,-1,6091.0
2,-1,6177.0
2,2,6136.0
3,-1,6165.0
2,2,6158.0
3,3,6155.0
4,-1,6188.0
2,2,6201.0
3,3,6223.0
4,4,6181.0
5,5,6220.0
6,6,6215.0
7,7,6265.0
8,-1,6266.0
2,2,6164.0
3,-1,6213.0
2,-1,6137.0
2,-1,6164.0
2,-1,6162.0
2,2,6116.0
3,3,6131.0
4,4,6180.0
5,-1,6228.0
2,2,6137.0
3,3,6131.0
4,-1,6153.0
2,2,6210.0
3,3,6211.0
4,4,6199.0
5,5,6176.0
6,-1,6234.0
2,2,6136.0
3,-1,6159.0
2,-1,6146.0
2,2,6107.0
3,3,6128.0
4,4,6127.0
5,5,6144.0
6,-1,6188.0
2,-1,6136.0
2,2,6136.0
3,-1,6168.0
2,2,6128.0
3,-1,6153.0
2,2,6136.0
3,-1,6165.0
2,2,6137.0
3,3,6166.0
4,4,6185.0
5,-1,6188.0
2,-1,6140.0
2,-1,6139.0
2,2,6170.0
3,3,6193.0
4,4,6145.0
5,-1,6182.0
2,2,6126.0
3,-1,6158.0
2,-1,6159.0
2,2,6192.0
3,3,6217.0
4,4,6242.0
5,-1,6231.0
2,2,6112.0
3,3,6113.0
4,-1,6111.0
2,2,6166.0
3,3,6171.0
4,4,6163.0
5,5,6171.0
6,6,6295.0
7,7,6298.0
8,-1,6139.0
2,2,6181.0
3,-1,6180.0
2,-1,6149.0
2,2,6138.0
3,3,6157.0
4,4,6186.0
5,-1,6223.0
2,2,6103.0
3,-1,6091.0
2,-1,6169.0
2,2,6126.0
3,3,6126.0
4,4,6153.0
5,5,6145.0
6,6,6319.0
7,-1,6289.0
2,-1,6166.0
2,2,6128.0
3,-1,6148.0
2,2,6137.0
3,3,6165.0
4,-1,6192.0
2,2,6137.0
3,3,6158.0
4,4,6147.0
5,-1,6149.0
2,2,6140.0
3,3,6141.0
4,4,6165.0
5,5,6155.0
6,-1,6170.0
2,-1,6114.0
2,-1,6104.0
2,2,6156.0
3,3,6156.0
4,-1,6179.0
2,-1,6157.0
2,2,6172.0
3,3,6209.0
4,4,6243.0
5,-1,6276.0
2,-1,6203.0
2,2,6145.0
3,-1,6203.0
2,-1,6136.0
2,2,6140.0
3,3,6140.0
4,4,6159.0
5,5,6167.0
6,6,6132.0
7,-1,6185.0
2,-1,6109.0
2,-1,6131.0
2,2,6138.0
3,3,6165.0
4,4,6160.0
5,5,6158.0
6,-1,6166.0
2,-1,6145.0
2,2,6117.0
3,3,6128.0
4,4,6102.0
5,5,6132.0
6,6,6132.0
7,7,6161.0
8,8,6183.0
9,9,6184.0
10,-1,6151.0
2,2,6229.0
3,-1,6256.0
2,2,6171.0
3,-1,6213.0
2,2,6137.0
3,-1,6165.0
2,2,6135.0
3,-1,6172.0
2,2,6200.0
3,3,6225.0
4,4,6213.0
5,5,6111.0
6,6,6110.0
7,-1,6127.0
2,-1,6130.0
2,2,6136.0
3,-1,6162.0
2,-1,6135.0
2,2,6138.0
3,-1,6126.0
2,2,6141.0
3,3,6139.0
4,-1,6150.0
2,-1,6136.0
2,2,6136.0
3,3,6165.0
4,4,6191.0
5,5,6230.0
6,6,6231.0
7,7,6231.0
8,-1,6222.0
2,2,6148.0
3,3,6165.0
4,4,6192.0
5,5,6200.0
6,6,6228.0
7,7,6243.0
8,-1,6219.0
2,-1,6162.0
2,-1,6141.0
2,2,6152.0
3,3,6097.0
4,4,6096.0
5,5,6087.0
6,-1,6102.0
2,2,6136.0
3,3,6165.0
4,4,6164.0
5,5,6185.0
6,6,6192.0
7,-1,6190.0
2,2,6126.0
3,3,6126.0
4,4,6158.0
5,5,6189.0
6,6,6229.0
7,7,6163.0
8,8,6188.0
9,-1,6163.0
2,2,6140.0
3,3,6172.0
4,4,6156.0
5,5,6173.0
6,-1,6166.0
2,-1,6156.0
2,-1,6169.0
2,2,6203.0
3,3,6193.0
4,4,6193.0
5,5,6226.0
6,-1,6216.0
2,2,6151.0
3,3,6144.0
4,4,6123.0
5,-1,6133.0
2,2,6189.0
3,-1,6211.0
2,-1,6136.0
2,-1,6110.0
2,-1,6112.0
2,2,6141.0
3,3,6168.0
4,4,6197.0
5,-1,6239.0
2,2,6106.0
3,3,6157.0
4,4,6190.0
5,-1,6229.0
2,2,6181.0
3,-1,6213.0
2,2,6172.0
3,3,6216.0
4,4,6196.0
5,5,6230.0
6,6,6236.0
7,-1,6248.0
2,2,6134.0
3,3,6129.0
4,-1,6133.0
2,2,6158.0
3,3,6165.0
4,4,6208.0
5,-1,6257.0
2,-1,6132.0
2,2,6136.0
3,3,6166.0
4,4,6157.0
5,5,6187.0
6,6,6229.0
7,7,6229.0
8,8,6228.0
9,-1,6228.0
2,2,6136.0
3,-1,6129.0
2,2,6136.0
3,-1,6165.0
2,2,6134.0
3,3,6185.0
4,-1,6204.0
2,2,6137.0
3,3,6167.0
4,4,6167.0
5,5,6167.0
6,-1,6159.0
2,2,6131.0
3,3,6176.0
4,4,6193.0
5,-1,6123.0
2,2,6134.0
3,-1,6137.0
2,-1,6147.0
2,2,6124.0
3,3,6145.0
4,4,6161.0
5,-1,6171.0
2,-1,6133.0
2,2,6155.0
3,-1,6201.0
2,2,6203.0
3,3,6202.0
4,-1,6216.0
2,-1,6166.0
2,2,6142.0
3,-1,6187.0
2,2,6136.0
3,-1,6136.0
2,2,6113.0
3,3,6115.0
4,-1,6115.0
2,-1,6145.0
2,-1,6173.0
2,2,6138.0
3,3,6165.0
4,4,6170.0
5,-1,6199.0
2,2,6156.0
3,3,6182.0
4,-1,6179.0
2,2,6137.0
3,-1,6133.0
2,2,6134.0
3,-1,6133.0
2,-1,6111.0
2,2,6190.0
3,3,6186.0
4,-1,6257.0
2,-1,6385.0
2,-1,6130.0
2,2,6136.0
3,-1,6136.0
2,-1,6101.0
2,2,6134.0
3,-1,6169.0
2,2,6164.0
3,-1,6169.0
2,-1,6146.0
2,-1,6219.0
2,2,6129.0
3,-1,6140.0
2,2,6142.0
3,-1,6160.0
2,2,6135.0
3,-1,6128.0
2,2,6132.0
3,-1,6162.0
2,-1,6155.0
2,2,6181.0
3,3,6182.0
4,4,6182.0
5,5,6181.0
6,-1,6182.0
2,2,6108.0
3,3,6155.0
4,4,6192.0
5,-1,6250.0
2,-1,6136.0
2,2,6137.0
3,-1,6128.0
2,2,6139.0
3,3,6170.0
4,4,6167.0
5,5,6196.0
6,-1,6196.0
2,-1,6137.0
2,2,6148.0
3,-1,6150.0
2,-1,6139.0
2,-1,6179.0
2,2,6136.0
3,3,6166.0
4,-1,6157.0
2,-1,6165.0
2,2,6167.0
3,3,6194.0
4,4,6236.0
5,5,6233.0
6,6,6232.0
7,-1,6248.0
2,-1,6132.0
2,2,6151.0
3,3,6163.0
4,-1,6157.0
2,-1,6136.0
2,2,6136.0
3,-1,6163.0
2,2,6126.0
3,-1,6157.0
2,-1,6154.0
2,2,6127.0
3,-1,6116.0
2,-1,6172.0
2,2,6177.0
3,3,6204.0
4,-1,6198.0
2,-1,6138.0
2,-1,6137.0
2,2,6151.0
3,3,6176.0
4,-1,6176.0
2,-1,6129.0
2,2,6173.0
3,3,6193.0
4,4,6164.0
5,-1,6165.0
2,-1,6137.0
2,-1,6153.0
2,-1,6126.0
2,-1,6173.0
2,2,6142.0
3,3,6141.0
4,4,6140.0
5,5,6164.0
6,6,6209.0
7,7,6210.0
8,-1,6272.0
2,2,6155.0
3,-1,6147.0
2,2,6146.0
3,-1,6160.0
2,-1,6136.0
2,2,6137.0
3,3,6166.0
4,4,6170.0
5,5,6200.0
6,-1,6194.0
2,2,6084.0
3,3,6087.0
4,4,6120.0
5,-1,6248.0
2,2,6136.0
3,-1,6164.0
2,2,6140.0
3,-1,6141.0
2,2,6125.0
3,-1,6159.0
2,2,6151.0
3,3,6169.0
4,-1,6103.0
2,2,6127.0
3,3,6132.0
4,4,6143.0
5,5,6178.0
6,-1,6130.0
2,2,6203.0
3,-1,6218.0
2,2,6136.0
3,3,6136.0
4,4,6136.0
5,5,6136.0
6,6,6164.0
7,-1,6192.0
2,-1,6211.0
2,2,6138.0
3,-1,6165.0
2,2,6139.0
3,3,6160.0
4,4,6162.0
5,-1,6203.0
2,2,6136.0
3,-1,6168.0
2,2,6138.0
3,-1,6138.0
2,-1,6136.0
2,2,6149.0
3,3,6132.0
4,4,6163.0
5,-1,6184.0
2,-1,6145.0
2,2,6151.0
3,-1,6119.0
2,2,6140.0
3,3,6139.0
4,-1,6170.0
2,2,6165.0
3,3,6189.0
4,4,6189.0
5,5,6189.0
6,6,6189.0
7,-1,6149.0
2,2,6132.0
3,-1,6124.0
2,2,6212.0
3,3,6213.0
4,-1,6212.0
2,2,6136.0
3,3,6163.0
4,-1,6197.0
2,2,6137.0
3,3,6165.0
4,4,6159.0
5,-1,6154.0
2,-1,6144.0
2,-1,6128.0
2,-1,6151.0
2,-1,6164.0
2,-1,6189.0
2,-1,6136.0
2,2,6165.0
3,-1,6198.0
2,-1,6136.0
2,2,6137.0
3,3,6165.0
4,4,6158.0
5,5,6160.0
6,6,6185.0
7,-1,6225.0
2,2,6194.0
3,-1,6174.0
2,2,6133.0
3,-1,6176.0
2,2,6133.0
3,-1,6175.0
2,-1,6132.0
2,2,6157.0
3,3,6151.0
4,-1,6153.0
2,2,6135.0
3,3,6120.0
4,4,6118.0
5,5,6148.0
6,-1,6202.0
2,-1,6186.0
2,2,6137.0
3,3,6130.0
4,-1,6159.0
2,2,6141.0
3,-1,6159.0
2,2,6161.0
3,-1,6194.0
2,2,6135.0
3,3,6167.0
4,4,6161.0
5,5,6196.0
6,6,6190.0
7,7,6231.0
