Total Line Failures,Steady State,Accumulation of Failed Capacities
5,2,6047.0
6,3,6047.0
7,4,6037.0
8,5,6018.0
9,6,6001.0
10,7,5976.0
11,8,6100.0
12,9,6089.0
13,10,6128.0
14,11,6111.0
15,12,6109.0
16,-1,6109.0
5,2,6119.0
6,3,6124.0
7,4,6121.0
8,-1,6131.0
5,-1,6130.0
5,-1,6099.0
5,2,6100.0
6,-1,6115.0
5,-1,6128.0
5,-1,6138.0
5,2,6053.0
6,3,6049.0
7,4,6049.0
8,5,6041.0
9,6,6060.0
10,7,6048.0
11,8,6020.0
12,9,6020.0
13,10,6020.0
14,11,6058.0
15,12,6092.0
16,13,6052.0
17,14,6038.0
18,15,6065.0
19,16,6061.0
20,17,6055.0
21,18,6052.0
22,19,6080.0
23,20,6095.0
24,21,6096.0
25,22,6096.0
26,23,6097.0
27,24,6129.0
28,25,6077.0
29,26,6100.0
30,27,6048.0
31,28,6118.0
32,29,6118.0
33,30,6117.0
34,31,6122.0
35,32,6166.0
36,-1,6166.0
5,-1,6103.0
5,2,6104.0
6,-1,6128.0
5,2,6129.0
6,-1,6142.0
5,2,6098.0
6,3,6098.0
7,4,6111.0
8,5,6111.0
9,6,6111.0
10,-1,6101.0
5,-1,6133.0
5,2,6113.0
6,-1,6061.0
5,2,6053.0
6,3,6032.0
7,4,6032.0
8,5,6069.0
9,6,6049.0
10,7,6049.0
11,8,5971.0
12,9,5985.0
13,10,5985.0
14,-1,6108.0
5,-1,6111.0
5,2,6109.0
6,3,6106.0
7,-1,6105.0
5,-1,6096.0
5,2,6148.0
6,3,6143.0
7,4,6143.0
8,-1,6130.0
5,-1,6105.0
5,-1,6144.0
5,2,6149.0
6,3,6149.0
7,-1,6160.0
5,-1,6147.0
5,-1,6105.0
5,-1,6131.0
5,2,6103.0
6,-1,6113.0
5,-1,6138.0
5,-1,6107.0
5,2,6095.0
6,3,6121.0
7,4,6121.0
8,5,6124.0
9,6,6115.0
10,7,6106.0
11,-1,6137.0
5,2,6097.0
6,3,6093.0
7,-1,6136.0
5,2,6109.0
6,3,6102.0
7,4,6127.0
8,5,6133.0
9,6,6133.0
10,-1,6126.0
5,2,6157.0
6,-1,6154.0
5,2,6087.0
6,3,6068.0
7,4,6072.0
8,5,6072.0
9,6,6091.0
10,7,6089.0
11,8,6082.0
12,9,6054.0
13,10,6053.0
14,11,6051.0
15,12,6054.0
16,13,6039.0
17,14,6048.0
18,15,6058.0
19,16,6058.0
20,17,6038.0
21,18,6039.0
22,19,6080.0
23,20,6080.0
24,21,6080.0
25,22,6084.0
26,23,6047.0
27,24,6167.0
28,25,6175.0
29,-1,6193.0
5,-1,6117.0
5,-1,6101.0
5,2,6146.0
6,3,6144.0
7,-1,6148.0
5,-1,6102.0
5,2,6120.0
6,-1,6127.0
5,2,6086.0
6,3,6091.0
7,4,6093.0
8,-1,6093.0
5,2,6105.0
6,3,6094.0
7,4,6110.0
8,-1,6109.0
5,-1,6112.0
5,-1,6106.0
5,2,6107.0
6,-1,6116.0
5,2,6126.0
6,-1,6123.0
5,-1,6123.0
5,2,6115.0
6,3,6117.0
7,4,6129.0
8,5,6116.0
9,6,6116.0
10,7,6106.0
11,-1,6131.0
5,-1,6103.0
5,2,6088.0
6,3,6088.0
7,4,6081.0
8,5,6081.0
9,6,6112.0
10,7,6106.0
11,8,6105.0
12,9,6109.0
13,10,6109.0
14,11,6108.0
15,12,6092.0
16,13,6097.0
17,14,6088.0
18,15,6108.0
19,16,6093.0
20,17,6115.0
21,18,6204.0
22,19,6204.0
23,20,6204.0
24,21,6204.0
25,22,6184.0
26,23,6204.0
27,24,6204.0
28,25,6114.0
29,26,6116.0
30,27,6134.0
31,28,6125.0
32,29,6143.0
33,30,6139.0
34,31,6131.0
35,32,6184.0
36,33,6204.0
37,34,6204.0
38,35,6204.0
39,36,6184.0
40,37,6561.0
41,38,6561.0
42,39,6561.0
43,-1,6561.0
5,2,6096.0
6,3,6099.0
7,-1,6100.0
5,2,6102.0
6,-1,6101.0
5,2,6122.0
6,3,6121.0
7,4,6132.0
8,5,6126.0
9,6,6127.0
10,7,6152.0
11,-1,6122.0
5,2,6126.0
6,3,6152.0
7,4,6170.0
8,-1,6164.0
5,2,6137.0
6,3,6135.0
7,4,6135.0
8,5,6123.0
9,-1,6115.0
5,2,6114.0
6,-1,6110.0
5,-1,6135.0
5,-1,6142.0
5,-1,6140.0
5,-1,6122.0
5,-1,6146.0
5,-1,6119.0
5,-1,6145.0
5,2,6110.0
6,-1,6114.0
5,-1,6109.0
5,-1,6182.0
5,-1,6144.0
5,2,6154.0
6,3,6142.0
7,4,6142.0
8,5,6146.0
9,-1,6153.0
5,2,6108.0
6,3,6107.0
7,4,6107.0
8,-1,6128.0
5,-1,6086.0
5,2,6082.0
6,-1,6093.0
5,2,6096.0
6,3,6106.0
7,4,6106.0
8,-1,6093.0
5,-1,6148.0
5,-1,6096.0
5,2,6093.0
6,3,6101.0
7,-1,6100.0
5,2,6118.0
6,3,6110.0
7,4,6110.0
8,5,6119.0
9,-1,6119.0
5,2,6105.0
6,3,6105.0
7,4,6102.0
8,5,6105.0
9,6,6104.0
10,-1,6102.0
5,2,6110.0
6,3,6133.0
7,4,6133.0
8,-1,6134.0
5,2,6132.0
6,3,6150.0
7,4,6149.0
8,5,6126.0
9,6,6125.0
10,7,6118.0
11,8,6101.0
12,9,6105.0
13,10,6105.0
14,11,6122.0
15,12,6126.0
16,13,6117.0
17,14,6117.0
18,15,6118.0
19,16,6118.0
20,17,6125.0
21,18,6133.0
22,19,6130.0
23,20,6127.0
24,21,6122.0
25,22,6150.0
26,23,6165.0
27,24,6178.0
28,25,6174.0
29,26,6174.0
30,27,6204.0
31,28,6210.0
32,29,6219.0
33,30,6200.0
34,31,6144.0
35,32,6186.0
36,33,6186.0
37,34,6195.0
38,35,6155.0
39,36,6129.0
40,37,6140.0
41,-1,6641.0
5,-1,6080.0
5,2,6115.0
6,3,6088.0
7,4,6088.0
8,-1,6088.0
5,2,6128.0
6,3,6136.0
7,4,6146.0
8,5,6167.0
9,6,6162.0
10,-1,6184.0
5,2,6116.0
6,3,6121.0
7,4,6109.0
8,5,6109.0
9,6,6099.0
10,-1,6080.0
5,2,6113.0
6,-1,6112.0
5,-1,6140.0
5,2,6106.0
6,3,6113.0
7,-1,6113.0
5,-1,6099.0
5,2,6134.0
6,3,6136.0
7,-1,6122.0
5,-1,6102.0
5,2,6112.0
6,3,6123.0
7,-1,6122.0
5,-1,6091.0
5,2,6096.0
6,3,6096.0
7,4,6120.0
8,5,6119.0
9,-1,6112.0
5,2,6122.0
6,-1,6115.0
5,2,6114.0
6,-1,6109.0
5,-1,6149.0
5,2,6127.0
6,-1,6129.0
5,2,6114.0
6,3,6113.0
7,-1,6107.0
5,2,6120.0
6,-1,6118.0
5,2,6178.0
6,3,6171.0
7,-1,6171.0
5,2,6080.0
6,3,6080.0
7,4,6088.0
8,5,6080.0
9,-1,6080.0
5,2,6073.0
6,3,6073.0
7,-1,6095.0
5,2,6177.0
6,3,6144.0
7,4,6144.0
8,5,6144.0
9,6,6202.0
10,-1,6200.0
5,2,6094.0
6,-1,6093.0
5,2,5924.0
6,3,5990.0
7,4,6001.0
8,5,6098.0
9,-1,6103.0
5,2,6141.0
6,3,6132.0
7,-1,6134.0
5,2,6112.0
6,3,6112.0
7,4,6112.0
8,5,6125.0
9,6,6107.0
10,7,6106.0
11,-1,6111.0
5,-1,6107.0
5,2,6130.0
6,3,6119.0
7,4,6163.0
8,-1,6182.0
5,-1,6111.0
5,2,6141.0
6,3,6150.0
7,4,6151.0
8,-1,6139.0
5,-1,6122.0
5,2,6135.0
6,3,6124.0
7,4,6124.0
8,5,6120.0
9,6,6133.0
10,-1,6167.0
5,2,6173.0
6,-1,6155.0
5,-1,6173.0
5,2,6121.0
6,3,6121.0
7,-1,6121.0
5,2,6125.0
6,-1,6123.0
5,-1,6144.0
5,2,6143.0
6,-1,6140.0
5,2,6095.0
6,3,6094.0
7,4,6100.0
8,-1,6101.0
5,2,6123.0
6,-1,6113.0
5,2,6108.0
6,3,6125.0
7,4,6123.0
8,5,6123.0
9,6,6126.0
10,-1,6125.0
5,2,6162.0
6,-1,6177.0
5,-1,6137.0
5,-1,6162.0
5,2,6096.0
6,-1,6097.0
5,2,6189.0
6,3,6189.0
7,4,6189.0
8,5,6174.0
9,6,6174.0
10,7,6174.0
11,8,6215.0
12,9,6194.0
13,10,6189.0
14,11,6189.0
15,12,6166.0
16,13,6179.0
17,14,6186.0
18,15,6186.0
19,16,6188.0
20,-1,6195.0
5,-1,6118.0
5,2,6134.0
6,-1,6129.0
5,2,6186.0
6,3,6186.0
7,-1,6186.0
5,-1,6096.0
5,-1,6121.0
5,2,6114.0
6,-1,6133.0
5,2,6120.0
6,3,6110.0
7,4,6115.0
8,5,6116.0
9,6,6099.0
10,7,6098.0
11,-1,6111.0
5,2,6147.0
6,-1,6169.0
5,-1,6175.0
5,-1,6133.0
5,-1,6081.0
5,2,6122.0
6,3,6127.0
7,-1,6127.0
5,2,6082.0
6,-1,6076.0
5,2,6093.0
6,3,6120.0
7,4,6120.0
8,-1,6120.0
5,2,6140.0
6,3,6150.0
7,4,6144.0
8,5,6148.0
9,6,6154.0
10,7,6154.0
11,8,6140.0
12,-1,6140.0
5,2,6114.0
6,-1,6115.0
5,-1,6094.0
5,2,6090.0
6,3,6114.0
7,4,6097.0
8,-1,6096.0
5,-1,6131.0
5,2,6103.0
6,-1,6125.0
5,-1,6131.0
5,2,6146.0
6,3,6135.0
7,4,6137.0
8,5,6142.0
9,-1,6132.0
5,2,6113.0
6,3,6089.0
7,-1,6088.0
5,2,6097.0
6,3,6107.0
7,-1,6107.0
5,-1,6121.0
5,2,6072.0
6,3,6093.0
7,4,6093.0
8,5,6093.0
9,-1,6141.0
5,2,6144.0
6,3,6144.0
7,4,6138.0
8,-1,6138.0
5,-1,6095.0
5,2,6123.0
6,3,6123.0
7,4,6130.0
8,-1,6130.0
5,2,6091.0
6,-1,6089.0
5,-1,6112.0
5,2,6140.0
6,3,6144.0
7,-1,6136.0
5,2,6077.0
6,3,6075.0
7,4,6058.0
8,5,6066.0
9,6,6030.0
10,7,6055.0
11,8,6183.0
12,-1,6182.0
5,2,6095.0
6,3,6122.0
7,4,6122.0
8,5,6122.0
9,-1,6120.0
5,2,6081.0
6,3,6071.0
7,4,6067.0
8,-1,6068.0
5,2,6113.0
6,3,6109.0
7,-1,6109.0
5,2,6126.0
6,3,6125.0
7,-1,6125.0
5,-1,6141.0
5,-1,6119.0
5,2,6084.0
6,3,6104.0
7,-1,6129.0
5,2,6130.0
6,3,6154.0
7,-1,6150.0
5,-1,6138.0
5,-1,6155.0
5,2,6159.0
6,-1,6205.0
5,-1,6153.0
5,2,6122.0
6,-1,6125.0
5,-1,6110.0
5,2,6118.0
6,3,6107.0
7,4,6111.0
8,-1,6120.0
5,2,6108.0
6,3,6112.0
7,4,6127.0
8,5,6116.0
9,6,6149.0
10,7,6128.0
11,8,6135.0
12,9,6123.0
13,-1,6125.0
5,-1,6090.0
5,2,6144.0
6,-1,6122.0
5,-1,6202.0
5,-1,6122.0
5,2,6157.0
6,-1,6159.0
5,2,6081.0
6,3,6095.0
7,-1,6101.0
5,2,6172.0
6,3,6133.0
7,4,6131.0
8,-1,6097.0
5,2,6096.0
6,-1,6098.0
5,2,6074.0
6,3,6049.0
7,4,6049.0
8,5,6039.0
9,6,6028.0
10,7,6028.0
11,8,6038.0
12,9,6004.0
13,10,6000.0
14,11,6002.0
15,12,6032.0
16,13,6032.0
17,14,6104.0
18,15,6119.0
19,16,6137.0
20,17,6157.0
21,18,6084.0
22,19,6084.0
23,20,6124.0
24,21,6210.0
25,22,6104.0
26,23,6074.0
27,24,6097.0
28,-1,6127.0
5,-1,6134.0
5,2,6180.0
6,-1,6158.0
5,2,6135.0
6,3,6149.0
7,4,6152.0
8,5,6152.0
9,6,6153.0
10,7,6148.0
11,8,6150.0
12,9,6210.0
13,-1,6215.0
5,2,6088.0
6,-1,6108.0
5,-1,6106.0
5,-1,6148.0
5,2,6098.0
6,3,6098.0
7,-1,6096.0
5,2,6081.0
6,3,6075.0
7,-1,6096.0
5,2,6091.0
6,3,6097.0
7,4,6141.0
8,5,6135.0
9,6,6135.0
10,7,6135.0
11,8,6140.0
12,9,6164.0
13,10,6143.0
14,11,6144.0
15,12,6170.0
16,13,6169.0
17,14,6200.0
18,15,6214.0
19,16,6207.0
20,17,6196.0
21,18,6176.0
22,19,6219.0
23,-1,6184.0
5,2,6129.0
6,3,6120.0
7,-1,6137.0
5,-1,6112.0
5,-1,6112.0
5,2,6088.0
6,3,6072.0
7,4,6038.0
8,5,6062.0
9,6,6062.0
10,7,6066.0
11,8,6071.0
12,9,6071.0
13,10,6083.0
14,11,6174.0
15,12,6191.0
16,13,6219.0
17,14,6146.0
18,15,6082.0
19,16,6082.0
20,17,6148.0
21,18,6148.0
22,19,6148.0
23,-1,6190.0
5,2,6105.0
6,3,6120.0
7,4,6130.0
8,-1,6110.0
5,2,6125.0
6,3,6133.0
7,4,6147.0
8,-1,6210.0
5,2,6110.0
6,3,6110.0
7,4,6110.0
8,5,6120.0
9,6,6134.0
10,-1,6125.0
5,2,6185.0
6,3,6182.0
7,-1,6185.0
5,2,6136.0
6,-1,6129.0
5,2,6111.0
6,3,6124.0
7,-1,6130.0
5,-1,6101.0
5,-1,6116.0
5,2,6117.0
6,3,6119.0
7,4,6127.0
8,5,6127.0
9,6,6135.0
10,7,6119.0
11,-1,6119.0
5,2,6155.0
6,3,6129.0
7,4,6133.0
8,5,6129.0
9,-1,6129.0
5,2,6131.0
6,3,6130.0
7,4,6094.0
8,-1,6095.0
5,2,6165.0
6,3,6143.0
7,-1,6143.0
5,-1,6143.0
5,2,6113.0
6,-1,6133.0
5,2,6108.0
6,-1,6124.0
5,-1,6144.0
5,2,6140.0
6,3,6150.0
7,-1,6143.0
5,2,6092.0
6,-1,6081.0
5,2,6110.0
6,3,6119.0
7,-1,6123.0
5,2,6103.0
6,-1,6120.0
5,2,6184.0
6,3,6178.0
7,4,6178.0
8,5,6190.0
9,6,6190.0
10,-1,6190.0
5,-1,6145.0
5,-1,6126.0
5,2,6109.0
6,3,6127.0
7,-1,6127.0
5,-1,6128.0
5,-1,6098.0
5,-1,6155.0
5,2,6160.0
6,-1,6160.0
5,2,6153.0
6,3,6141.0
7,-1,6141.0
5,-1,6114.0
5,-1,6117.0
5,2,6161.0
6,-1,6156.0
5,2,6080.0
6,-1,6095.0
5,-1,6096.0
5,2,6177.0
6,-1,6177.0
5,2,6141.0
6,3,6135.0
7,-1,6123.0
5,2,6135.0
6,3,6134.0
7,4,6138.0
8,-1,6123.0
5,2,6108.0
6,3,6124.0
7,4,6129.0
8,-1,6129.0
5,2,6139.0
6,-1,6139.0
5,2,6090.0
6,3,6099.0
7,4,6127.0
8,5,6134.0
9,-1,6113.0
5,-1,6135.0
5,-1,6130.0
5,2,6064.0
6,-1,6064.0
5,-1,6131.0
5,2,6162.0
6,-1,6154.0
5,2,6128.0
6,3,6135.0
7,-1,6134.0
5,2,6099.0
6,3,6080.0
7,4,6054.0
8,5,6054.0
9,6,6087.0
10,7,6091.0
11,-1,6117.0
5,-1,6121.0
5,2,6197.0
6,-1,6200.0
5,-1,6124.0
5,-1,6133.0
5,-1,6135.0
5,-1,6133.0
5,2,6127.0
6,-1,6112.0
5,-1,6175.0
5,-1,6125.0
5,2,6118.0
6,3,6105.0
7,4,6106.0
8,-1,6098.0
5,-1,6140.0
5,-1,6156.0
5,2,6094.0
6,-1,6102.0
5,-1,6085.0
5,2,6110.0
6,3,6122.0
7,4,6086.0
8,5,6066.0
9,6,6083.0
10,7,6060.0
11,8,6065.0
12,9,6069.0
13,10,6099.0
14,11,6035.0
15,12,6049.0
16,13,6069.0
17,14,6084.0
18,15,6083.0
19,16,6085.0
20,17,6084.0
21,18,6123.0
22,19,6147.0
23,20,6146.0
24,21,6146.0
25,22,6148.0
26,23,6123.0
27,24,6153.0
28,-1,6153.0
5,2,6093.0
6,-1,6125.0
5,-1,6129.0
5,2,6101.0
6,3,6101.0
7,4,6095.0
8,5,6089.0
9,6,6118.0
10,7,6103.0
11,8,6150.0
12,9,6120.0
13,10,6117.0
14,11,6128.0
15,12,6127.0
16,13,6069.0
17,14,6077.0
18,15,6114.0
19,16,6131.0
20,17,6125.0
21,18,6141.0
22,19,6142.0
23,20,6145.0
24,21,6159.0
25,-1,6163.0
5,-1,6143.0
5,-1,6178.0
5,-1,6162.0
5,2,6163.0
6,3,6163.0
7,4,6158.0
8,5,6157.0
9,6,6158.0
10,7,6158.0
11,-1,6165.0
5,2,6097.0
6,3,6099.0
7,-1,6099.0
5,2,6143.0
6,3,6134.0
7,-1,6134.0
5,-1,6163.0
5,2,6057.0
6,3,6026.0
7,4,6041.0
8,5,6041.0
9,6,6041.0
10,7,6036.0
11,8,6215.0
12,-1,6176.0
5,-1,6178.0
5,-1,6179.0
5,2,6107.0
6,3,6103.0
7,-1,6090.0
5,2,6128.0
6,-1,6125.0
5,-1,6113.0
5,-1,6098.0
5,2,6147.0
6,3,6148.0
7,4,6148.0
8,-1,6146.0
5,2,6173.0
6,3,6172.0
7,-1,6154.0
5,-1,6081.0
5,2,6102.0
6,3,6103.0
7,4,6107.0
8,5,6110.0
9,6,6076.0
10,7,6073.0
11,8,6055.0
12,9,6076.0
13,10,6054.0
14,11,6069.0
15,12,6053.0
16,13,6163.0
17,14,6163.0
18,15,6151.0
19,16,6163.0
20,17,6163.0
21,-1,6153.0
5,2,6152.0
6,-1,6132.0
5,2,6139.0
6,-1,6120.0
5,2,6124.0
6,3,6116.0
7,-1,6116.0
5,2,6131.0
6,3,6133.0
7,4,6132.0
8,5,6147.0
9,-1,6150.0
5,-1,6114.0
5,2,6108.0
6,3,6113.0
7,4,6135.0
8,-1,6119.0
5,-1,6145.0
5,2,6127.0
6,-1,6142.0
5,2,6141.0
6,3,6133.0
7,4,6135.0
8,5,6133.0
9,-1,6131.0
5,-1,6114.0
5,2,6100.0
6,3,6116.0
7,4,6115.0
8,5,6115.0
9,6,6155.0
10,7,6169.0
11,8,6165.0
12,-1,6165.0
5,2,6098.0
6,3,6098.0
7,4,6106.0
8,5,6108.0
9,6,6119.0
10,-1,6130.0
5,2,6053.0
6,3,6053.0
7,4,6051.0
8,5,6071.0
9,6,6079.0
10,7,6069.0
11,8,6125.0
12,9,6140.0
13,10,6130.0
14,11,6127.0
15,-1,6183.0
5,-1,6101.0
5,2,6110.0
6,-1,6106.0
5,-1,6146.0
5,-1,6190.0
5,-1,6111.0
5,2,6155.0
6,3,6134.0
7,4,6134.0
8,-1,6138.0
5,2,6108.0
6,3,6106.0
7,-1,6102.0
5,-1,6118.0
5,2,6093.0
6,-1,6134.0
5,2,6096.0
6,3,6096.0
7,4,6098.0
8,-1,6105.0
5,-1,6131.0
5,2,6113.0
6,3,6119.0
7,4,6126.0
8,5,6132.0
9,6,6129.0
10,7,6150.0
11,8,6167.0
12,9,6165.0
13,10,6165.0
14,11,6165.0
15,12,6164.0
16,13,6210.0
17,14,6155.0
18,15,6099.0
19,16,6118.0
20,17,6118.0
21,18,6118.0
22,19,6089.0
23,20,6106.0
24,21,6116.0
25,22,6156.0
26,23,6160.0
27,24,6146.0
28,25,6176.0
29,26,6172.0
30,27,6182.0
31,28,6184.0
32,29,6209.0
33,30,6209.0
34,31,6201.0
35,32,6204.0
36,33,6209.0
37,34,6209.0
38,35,6207.0
39,36,6201.0
40,37,6166.0
41,38,6195.0
42,39,6195.0
43,40,6147.0
44,41,6641.0
45,42,6641.0
46,43,6641.0
47,-1,6643.0
5,-1,6118.0
5,-1,6109.0
5,-1,6117.0
5,-1,6115.0
5,2,6098.0
6,3,6085.0
7,4,6083.0
8,5,6086.0
9,6,6098.0
10,7,6157.0
11,8,6210.0
12,9,6076.0
13,10,6128.0
14,11,6076.0
15,12,6074.0
16,13,6077.0
17,14,6080.0
18,15,6081.0
19,16,6177.0
20,17,6177.0
21,18,6177.0
22,19,6190.0
23,20,6190.0
24,21,6179.0
25,22,6190.0
26,23,6190.0
27,24,6190.0
28,25,6193.0
29,26,6189.0
30,27,6195.0
31,-1,6193.0
5,2,6132.0
6,-1,6126.0
5,-1,6127.0
5,2,6158.0
6,3,6158.0
7,-1,6152.0
5,-1,6114.0
5,-1,6118.0
5,2,6100.0
6,3,6108.0
7,4,6114.0
8,5,6102.0
9,6,6110.0
10,7,6096.0
11,8,6115.0
12,9,6156.0
13,10,6123.0
14,11,6107.0
15,12,6100.0
16,13,6103.0
17,14,6103.0
18,15,6126.0
19,16,6137.0
20,17,6163.0
21,18,6149.0
22,19,6163.0
23,20,6164.0
24,21,6177.0
25,22,6183.0
26,23,6187.0
27,24,6190.0
28,25,6277.0
29,26,6277.0
30,27,6273.0
31,28,6273.0
32,29,6183.0
33,30,6183.0
34,31,6183.0
35,32,6183.0
36,33,6183.0
37,34,6227.0
38,-1,6217.0
5,2,6099.0
6,-1,6110.0
5,2,6124.0
6,-1,6146.0
5,-1,6139.0
5,2,6127.0
6,3,6126.0
7,4,6123.0
8,5,6123.0
9,-1,6131.0
5,2,6095.0
6,3,6095.0
7,4,6102.0
8,-1,6106.0
5,2,6159.0
6,3,6128.0
7,-1,6131.0
5,2,6088.0
6,-1,6090.0
5,2,6124.0
6,3,6124.0
7,4,6134.0
8,5,6132.0
9,6,6116.0
10,-1,6152.0
5,-1,6132.0
5,2,6125.0
6,3,6123.0
7,4,6131.0
8,-1,6109.0
5,-1,6105.0
5,-1,6124.0
5,2,6086.0
6,3,6088.0
7,4,6082.0
8,-1,6070.0
5,2,6077.0
6,3,6093.0
7,-1,6093.0
5,-1,6111.0
5,2,6121.0
6,-1,6123.0
5,-1,6132.0
5,2,6140.0
6,3,6149.0
7,4,6142.0
8,5,6142.0
9,6,6144.0
10,7,6150.0
11,-1,6169.0
5,2,6123.0
6,-1,6123.0
5,2,6121.0
6,3,6115.0
7,4,6133.0
8,5,6134.0
9,6,6174.0
10,7,6114.0
11,8,6114.0
12,9,6131.0
13,10,6091.0
14,11,6092.0
15,12,6125.0
16,13,6124.0
17,14,6129.0
18,15,6126.0
19,16,6132.0
20,17,6156.0
21,-1,6148.0
5,2,6121.0
6,3,6114.0
7,4,6114.0
8,5,6119.0
9,6,6122.0
10,7,6122.0
11,8,6122.0
12,9,6160.0
13,10,6158.0
14,11,6156.0
15,-1,6105.0
5,2,6107.0
6,3,6123.0
7,-1,6130.0
5,-1,6128.0
5,-1,6107.0
5,2,6133.0
6,3,6132.0
7,4,6142.0
8,5,6139.0
9,-1,6131.0
5,2,6070.0
6,3,6070.0
7,4,6070.0
8,5,6094.0
9,6,6095.0
10,7,6183.0
11,8,6076.0
12,9,6076.0
13,10,6132.0
14,11,6097.0
15,12,6024.0
16,13,6044.0
17,14,6082.0
18,15,6127.0
19,-1,6124.0
5,2,6137.0
6,-1,6137.0
5,2,6156.0
6,3,6152.0
7,4,6146.0
8,5,6146.0
9,6,6149.0
10,7,6185.0
11,8,6169.0
12,9,6168.0
13,-1,6159.0
5,2,6122.0
6,3,6135.0
7,4,6135.0
8,-1,6137.0
5,2,6106.0
6,3,6106.0
7,-1,6106.0
5,2,6168.0
6,3,6162.0
7,4,6129.0
8,5,6128.0
9,6,6127.0
10,7,6127.0
11,-1,6144.0
5,2,6098.0
6,3,6123.0
7,-1,6123.0
5,2,6103.0
6,-1,6135.0
5,2,6147.0
6,3,6139.0
7,-1,6139.0
5,-1,6122.0
5,2,6132.0
6,3,6191.0
7,4,6207.0
8,-1,6188.0
5,-1,6119.0
5,-1,6083.0
5,-1,6115.0
5,2,6131.0
6,-1,6120.0
5,-1,6132.0
5,-1,6205.0
5,2,6131.0
6,3,6113.0
7,4,6129.0
8,5,6129.0
9,6,6127.0
10,7,6142.0
11,8,6140.0
12,9,6139.0
13,10,6142.0
14,11,6152.0
15,12,6148.0
16,13,6154.0
17,14,6168.0
18,15,6169.0
19,16,6162.0
20,17,6136.0
21,18,6168.0
22,19,6168.0
23,20,6164.0
24,21,6171.0
25,22,6192.0
26,23,6194.0
27,24,6201.0
28,25,6200.0
29,26,6195.0
30,27,6195.0
31,28,6195.0
32,29,6195.0
33,30,6195.0
34,31,6195.0
35,32,6195.0
36,33,6195.0
37,34,6195.0
38,35,6195.0
39,36,6184.0
40,37,6182.0
41,38,6182.0
42,39,6158.0
43,40,6505.0
44,41,6510.0
45,-1,6592.0
5,2,6156.0
6,3,6160.0
7,-1,6149.0
5,2,6113.0
6,3,6120.0
7,-1,6120.0
5,-1,6157.0
5,-1,6151.0
5,2,6133.0
6,-1,6136.0
5,-1,6159.0
5,-1,6140.0
5,2,6130.0
6,-1,6130.0
5,-1,6108.0
5,-1,6116.0
5,2,6127.0
6,-1,6125.0
5,-1,6124.0
5,-1,6205.0
5,2,6126.0
6,3,6122.0
7,-1,6154.0
5,-1,6088.0
5,2,6177.0
6,3,6154.0
7,4,6147.0
8,-1,6160.0
5,2,6125.0
6,3,6151.0
7,4,6140.0
8,5,6140.0
9,6,6143.0
10,7,6137.0
11,-1,6125.0
5,2,6077.0
6,3,6103.0
7,-1,6103.0
5,2,6103.0
6,3,6140.0
7,4,6131.0
8,-1,6131.0
5,2,6055.0
6,3,6088.0
7,4,6079.0
8,5,6056.0
9,6,6067.0
10,7,6099.0
11,8,6075.0
12,9,5981.0
13,10,6033.0
14,11,6037.0
15,12,6028.0
16,13,6026.0
17,14,6028.0
18,15,6029.0
19,16,6028.0
20,17,6011.0
21,18,6009.0
22,19,6013.0
23,20,6026.0
24,21,6031.0
25,22,6027.0
26,23,6028.0
27,24,6024.0
28,25,6077.0
29,26,6034.0
30,27,6017.0
31,28,6126.0
32,29,6077.0
33,30,6120.0
34,31,6128.0
35,32,6133.0
36,33,6184.0
37,-1,6179.0
5,2,6048.0
6,3,6045.0
7,4,6080.0
8,5,6080.0
9,6,6080.0
10,7,6076.0
11,8,6022.0
12,9,6022.0
13,10,5900.0
14,11,5995.0
15,12,5999.0
16,13,6004.0
17,14,6003.0
18,15,6003.0
19,16,6048.0
20,17,6059.0
21,18,6069.0
22,19,6070.0
23,20,6071.0
24,21,6081.0
25,22,6103.0
26,23,6158.0
27,24,6185.0
28,-1,6190.0
5,2,6182.0
6,3,6157.0
7,-1,6148.0
5,2,6131.0
6,3,6118.0
7,4,6118.0
8,5,6118.0
9,-1,6118.0
5,2,6116.0
6,-1,6124.0
5,2,6109.0
6,3,6107.0
7,4,6086.0
8,5,6112.0
9,6,6133.0
10,7,6114.0
11,8,6101.0
12,9,6097.0
13,10,6111.0
14,11,6132.0
15,12,6138.0
16,13,6137.0
17,14,6168.0
18,15,6168.0
19,16,6157.0
20,17,6157.0
21,18,6174.0
22,-1,6174.0
5,2,6131.0
6,-1,6131.0
5,-1,6091.0
5,2,6164.0
6,-1,6180.0
5,-1,6130.0
5,-1,6130.0
5,2,6091.0
6,-1,6100.0
5,2,6096.0
6,3,6095.0
7,4,6079.0
8,5,6091.0
9,6,6017.0
10,7,6152.0
11,8,6193.0
12,9,6192.0
13,10,6192.0
14,11,6193.0
15,12,6151.0
16,13,6149.0
17,-1,6153.0
5,2,6144.0
6,3,6148.0
7,4,6131.0
8,5,6101.0
9,6,6101.0
10,7,6101.0
11,8,6101.0
12,9,6102.0
13,10,6126.0
14,11,6127.0
15,12,6125.0
16,13,6127.0
17,14,6100.0
18,15,6104.0
19,16,6102.0
20,17,6104.0
21,18,6109.0
22,19,6117.0
23,20,6152.0
24,21,6172.0
25,22,6215.0
26,23,6126.0
27,24,6182.0
28,25,6192.0
29,26,6195.0
30,27,6187.0
31,28,6174.0
32,29,6174.0
