Total Line Failures,Steady State,Accumulation of Failed Capacities
3,2,6102.0
4,-1,6118.0
3,-1,6137.0
3,2,6134.0
4,-1,6135.0
3,2,6152.0
4,-1,6150.0
3,2,6132.0
4,3,6173.0
5,4,6162.0
6,5,6162.0
7,6,6198.0
8,-1,6313.0
3,-1,6135.0
3,2,6155.0
4,3,6159.0
5,-1,6158.0
3,2,6152.0
4,3,6151.0
5,4,6148.0
6,-1,6148.0
3,2,6164.0
4,-1,6159.0
3,-1,6224.0
3,2,6207.0
4,3,6181.0
5,-1,6188.0
3,-1,6188.0
3,-1,6140.0
3,2,6178.0
4,-1,6147.0
3,2,6152.0
4,3,6131.0
5,4,6155.0
6,5,6130.0
7,6,6145.0
8,7,6142.0
9,8,6142.0
10,-1,6145.0
3,-1,6255.0
3,2,6151.0
4,-1,6112.0
3,2,6158.0
4,3,6160.0
5,4,6161.0
6,-1,6161.0
3,2,6159.0
4,3,6157.0
5,4,6148.0
6,-1,6195.0
3,-1,6145.0
3,2,6149.0
4,-1,6148.0
3,2,6159.0
4,3,6160.0
5,4,6159.0
6,5,6159.0
7,-1,6160.0
3,-1,6163.0
3,-1,6158.0
3,2,6201.0
4,3,6191.0
5,4,6284.0
6,5,6252.0
7,-1,6192.0
3,2,6154.0
4,3,6155.0
5,-1,6144.0
3,2,6150.0
4,3,6152.0
5,4,6143.0
6,-1,6177.0
3,-1,6152.0
3,-1,6130.0
3,2,6184.0
4,3,6171.0
5,4,6185.0
6,5,6180.0
7,-1,6176.0
3,2,6123.0
4,3,6122.0
5,4,6101.0
6,-1,6122.0
3,-1,6138.0
3,2,6117.0
4,3,6100.0
5,4,6145.0
6,5,6121.0
7,6,6115.0
8,7,6109.0
9,8,6142.0
10,9,6143.0
11,-1,6139.0
3,2,6193.0
4,3,6190.0
5,-1,6149.0
3,2,6152.0
4,3,6150.0
5,-1,6144.0
3,2,6133.0
4,3,6134.0
5,-1,6126.0
3,2,6164.0
4,-1,6160.0
3,-1,6146.0
3,-1,6206.0
3,2,6139.0
4,3,6138.0
5,-1,6134.0
3,2,6126.0
4,-1,6120.0
3,2,6158.0
4,3,6189.0
5,4,6195.0
6,-1,6226.0
3,2,6153.0
4,3,6099.0
5,4,6095.0
6,-1,6092.0
3,2,6138.0
4,3,6132.0
5,4,6130.0
6,-1,6148.0
3,-1,6180.0
3,-1,6127.0
3,2,6142.0
4,3,6141.0
5,-1,6141.0
3,2,6151.0
4,-1,6151.0
3,2,6145.0
4,3,6171.0
5,-1,6137.0
3,2,6140.0
4,3,6180.0
5,4,6128.0
6,-1,6172.0
3,2,6101.0
4,-1,6101.0
3,2,6188.0
4,3,6196.0
5,-1,6180.0
3,2,6154.0
4,-1,6150.0
3,2,6201.0
4,-1,6194.0
3,2,6124.0
4,-1,6118.0
3,2,6152.0
4,-1,6135.0
3,2,6112.0
4,3,6112.0
5,4,6112.0
6,5,6112.0
7,-1,6145.0
3,2,6190.0
4,-1,6189.0
3,-1,6138.0
3,-1,6133.0
3,-1,6160.0
3,2,6177.0
4,-1,6182.0
3,2,6207.0
4,-1,6218.0
3,2,6151.0
4,-1,6148.0
3,2,6151.0
4,-1,6151.0
3,2,6142.0
4,3,6141.0
5,-1,6142.0
3,2,6164.0
4,-1,6128.0
3,2,6222.0
4,-1,6220.0
3,2,6196.0
4,-1,6196.0
3,-1,6138.0
3,-1,6137.0
3,2,6185.0
4,-1,6177.0
3,-1,6233.0
3,2,6162.0
4,-1,6157.0
3,2,6149.0
4,-1,6095.0
3,-1,6182.0
3,-1,6133.0
3,2,6170.0
4,-1,6173.0
3,2,6119.0
4,-1,6090.0
3,-1,6136.0
3,2,6164.0
4,3,6216.0
5,-1,6191.0
3,-1,6179.0
3,2,6185.0
4,3,6185.0
5,4,6185.0
6,-1,6181.0
3,2,6140.0
4,3,6144.0
5,4,6157.0
6,5,6133.0
7,-1,6166.0
3,2,6144.0
4,3,6139.0
5,4,6138.0
6,-1,6131.0
3,2,6171.0
4,3,6170.0
5,4,6114.0
6,5,6128.0
7,-1,6118.0
3,-1,6159.0
3,2,6171.0
4,3,6175.0
5,-1,6183.0
3,-1,6127.0
3,-1,6140.0
3,2,6142.0
4,3,6143.0
5,4,6159.0
6,5,6145.0
7,-1,6133.0
3,2,6114.0
4,3,6110.0
5,-1,6085.0
3,-1,6197.0
3,2,6157.0
4,3,6157.0
5,4,6157.0
6,-1,6236.0
3,2,6164.0
4,3,6162.0
5,-1,6197.0
3,2,6147.0
4,-1,6138.0
3,-1,6152.0
3,2,6142.0
4,3,6144.0
5,4,6159.0
6,5,6139.0
7,6,6167.0
8,-1,6168.0
3,2,6138.0
4,-1,6138.0
3,2,6088.0
4,3,6088.0
5,4,6119.0
6,-1,6128.0
3,2,6155.0
4,-1,6162.0
3,-1,6164.0
3,2,6156.0
4,3,6152.0
5,-1,6142.0
3,2,6156.0
4,3,6156.0
5,4,6150.0
6,5,6125.0
7,6,6150.0
8,-1,6167.0
3,2,6146.0
4,-1,6150.0
3,2,6171.0
4,3,6159.0
5,-1,6159.0
3,2,6139.0
4,-1,6134.0
3,2,6137.0
4,3,6144.0
5,4,6165.0
6,5,6158.0
7,6,6178.0
8,-1,6178.0
3,2,6203.0
4,3,6195.0
5,-1,6195.0
3,2,6154.0
4,-1,6154.0
3,2,6154.0
4,-1,6153.0
3,2,6149.0
4,-1,6154.0
3,-1,6153.0
3,2,6156.0
4,3,6154.0
5,-1,6150.0
3,-1,6210.0
3,2,6140.0
4,3,6140.0
5,4,6140.0
6,5,6086.0
7,-1,6087.0
3,2,6194.0
4,-1,6211.0
3,2,6160.0
4,3,6160.0
5,-1,6153.0
3,-1,6147.0
3,2,6143.0
4,-1,6134.0
3,2,6132.0
4,3,6127.0
5,4,6197.0
6,-1,6188.0
3,2,6156.0
4,-1,6140.0
3,2,6187.0
4,3,6185.0
5,4,6226.0
6,-1,6201.0
3,2,6208.0
4,-1,6184.0
3,-1,6148.0
3,2,6126.0
4,3,6134.0
5,-1,6132.0
3,2,6182.0
4,3,6183.0
5,4,6213.0
6,5,6205.0
7,-1,6205.0
3,2,6144.0
4,-1,6128.0
3,2,6165.0
4,-1,6215.0
3,2,6194.0
4,3,6188.0
5,-1,6197.0
3,2,6094.0
4,3,6090.0
5,4,6089.0
6,-1,6107.0
3,-1,6168.0
3,2,6169.0
4,3,6180.0
5,-1,6173.0
3,-1,6214.0
3,2,6165.0
4,3,6200.0
5,-1,6210.0
3,2,6162.0
4,3,6164.0
5,-1,6187.0
3,2,6117.0
4,3,6117.0
5,4,6116.0
6,5,6115.0
7,6,6116.0
8,7,6115.0
9,-1,6098.0
3,-1,6156.0
3,-1,6128.0
3,2,6132.0
4,3,6121.0
5,4,6136.0
6,5,6136.0
7,-1,6152.0
3,2,6148.0
4,-1,6148.0
3,2,6133.0
4,-1,6137.0
3,-1,6160.0
3,2,6220.0
4,3,6211.0
5,-1,6203.0
3,-1,6143.0
3,-1,6108.0
3,-1,6147.0
3,2,6154.0
4,3,6149.0
5,4,6145.0
6,-1,6126.0
3,-1,6143.0
3,-1,6136.0
3,2,6156.0
4,3,6150.0
5,-1,6126.0
3,2,6196.0
4,3,6193.0
5,4,6238.0
6,-1,6238.0
3,2,6209.0
4,-1,6206.0
3,2,6159.0
4,-1,6152.0
3,-1,6158.0
3,-1,6138.0
3,2,6152.0
4,-1,6150.0
3,2,6129.0
4,3,6141.0
5,4,6148.0
6,5,6160.0
7,6,6167.0
8,-1,6169.0
3,2,6165.0
4,3,6155.0
5,-1,6155.0
3,2,6178.0
4,3,6184.0
5,4,6140.0
6,5,6140.0
7,6,6140.0
8,7,6107.0
9,8,6110.0
10,-1,6096.0
3,2,6142.0
4,3,6141.0
5,-1,6160.0
3,2,6155.0
4,3,6145.0
5,4,6145.0
6,5,6170.0
7,6,6142.0
8,-1,6173.0
3,2,6152.0
4,3,6149.0
5,4,6150.0
6,-1,6101.0
3,2,6185.0
4,3,6173.0
5,-1,6147.0
3,-1,6152.0
3,2,6163.0
4,-1,6158.0
3,2,6197.0
4,3,6195.0
5,-1,6238.0
3,-1,6129.0
3,2,6137.0
4,-1,6086.0
3,2,6154.0
4,-1,6149.0
3,-1,6159.0
3,-1,6140.0
3,-1,6133.0
3,2,6146.0
4,3,6137.0
5,4,6135.0
6,5,6135.0
7,-1,6135.0
3,-1,6184.0
3,2,6166.0
4,3,6166.0
5,-1,6157.0
3,-1,6136.0
3,-1,6150.0
3,2,6153.0
4,3,6144.0
5,4,6148.0
6,5,6136.0
7,-1,6136.0
3,-1,6148.0
3,-1,6165.0
3,-1,6153.0
3,-1,6179.0
3,-1,6176.0
3,-1,6125.0
3,-1,6243.0
3,-1,6153.0
3,2,6143.0
4,3,6147.0
5,-1,6143.0
3,2,6155.0
4,3,6151.0
5,4,6151.0
6,5,6150.0
7,6,6170.0
8,-1,6141.0
3,-1,6128.0
3,-1,6137.0
3,2,6127.0
4,3,6127.0
5,-1,6127.0
3,-1,6159.0
3,-1,6143.0
3,2,6150.0
4,3,6150.0
5,4,6138.0
6,-1,6139.0
3,2,6151.0
4,-1,6149.0
3,2,6127.0
4,3,6113.0
5,4,6085.0
6,5,6085.0
7,6,6094.0
8,7,6095.0
9,8,6105.0
10,9,6113.0
11,10,6113.0
12,11,6111.0
13,12,6111.0
14,13,6115.0
15,14,6115.0
16,15,6125.0
17,16,6112.0
18,17,6173.0
19,18,6093.0
20,19,6152.0
21,20,6165.0
22,21,6174.0
23,22,6184.0
24,-1,6205.0
3,2,6196.0
4,-1,6189.0
3,2,6160.0
4,-1,6156.0
3,2,6142.0
4,3,6128.0
5,4,6142.0
6,5,6113.0
7,-1,6149.0
3,-1,6196.0
3,-1,6151.0
3,-1,6199.0
3,2,6155.0
4,-1,6197.0
3,2,6139.0
4,3,6138.0
5,-1,6133.0
3,2,6149.0
4,-1,6148.0
3,2,6147.0
4,3,6137.0
5,-1,6174.0
3,2,6116.0
4,3,6116.0
5,4,6115.0
6,-1,6116.0
3,2,6154.0
4,3,6194.0
5,-1,6196.0
3,2,6138.0
4,3,6135.0
5,-1,6162.0
3,2,6189.0
4,3,6135.0
5,4,6161.0
6,5,6161.0
7,6,6159.0
8,7,6161.0
9,8,6158.0
10,9,6159.0
11,-1,6165.0
3,2,6132.0
4,-1,6170.0
3,-1,6153.0
3,-1,6113.0
3,-1,6144.0
3,-1,6155.0
3,-1,6147.0
3,2,6110.0
4,3,6110.0
5,4,6103.0
6,5,6103.0
7,6,6103.0
8,7,6103.0
9,8,6104.0
10,9,6056.0
11,10,6047.0
12,11,6048.0
13,12,6124.0
14,13,6124.0
15,14,6053.0
16,15,6177.0
17,16,6108.0
18,17,6057.0
19,18,6096.0
20,19,6130.0
21,20,6177.0
22,21,6164.0
23,22,6129.0
24,23,6142.0
25,24,6155.0
26,25,6180.0
27,26,6170.0
28,27,6144.0
29,28,6123.0
30,29,6106.0
31,30,6149.0
32,-1,6194.0
3,2,6166.0
4,-1,6164.0
3,2,6151.0
4,-1,6151.0
3,-1,6144.0
3,2,6122.0
4,3,6115.0
5,4,6145.0
6,5,6169.0
7,-1,6164.0
3,-1,6108.0
3,2,6158.0
4,-1,6149.0
3,2,6145.0
4,-1,6161.0
3,-1,6108.0
3,2,6155.0
4,3,6090.0
5,4,6135.0
6,5,6109.0
7,6,6135.0
8,7,6134.0
9,-1,6134.0
3,-1,6136.0
3,2,6137.0
4,-1,6142.0
3,2,6152.0
4,-1,6152.0
3,2,6182.0
4,-1,6228.0
3,2,6266.0
4,-1,6274.0
3,2,6198.0
4,3,6200.0
5,-1,6200.0
3,2,6140.0
4,3,6166.0
5,-1,6130.0
3,2,6119.0
4,-1,6133.0
3,-1,6155.0
3,2,6203.0
4,-1,6193.0
3,-1,6137.0
3,2,6085.0
4,-1,6075.0
3,-1,6205.0
3,-1,6096.0
3,-1,6140.0
3,2,6152.0
4,3,6141.0
5,-1,6144.0
3,2,6136.0
4,3,6135.0
5,4,6136.0
6,5,6134.0
7,-1,6135.0
3,2,6152.0
4,3,6150.0
5,4,6150.0
6,-1,6151.0
3,-1,6122.0
3,2,6216.0
4,3,6200.0
5,4,6200.0
6,-1,6200.0
3,-1,6170.0
3,-1,6149.0
3,2,6201.0
4,3,6221.0
5,-1,6215.0
3,2,6136.0
4,-1,6152.0
3,-1,6142.0
3,2,6163.0
4,3,6164.0
5,4,6164.0
6,5,6164.0
7,-1,6155.0
3,-1,6190.0
3,2,6176.0
4,-1,6194.0
3,2,6107.0
4,3,6130.0
5,4,6116.0
6,5,6108.0
7,6,6091.0
8,7,6131.0
9,8,6130.0
10,9,6109.0
11,10,6108.0
12,11,6110.0
13,12,6152.0
14,13,6147.0
15,14,6134.0
16,15,6027.0
17,16,6148.0
18,17,6137.0
19,18,6138.0
20,19,6142.0
21,20,6137.0
22,21,6137.0
23,22,6138.0
24,23,6131.0
25,24,6129.0
26,25,6159.0
27,26,6153.0
28,27,6194.0
29,28,6207.0
30,29,6211.0
31,30,6217.0
32,-1,6223.0
3,2,6152.0
4,3,6152.0
5,4,6165.0
6,-1,6136.0
3,-1,6153.0
3,2,6153.0
4,3,6163.0
5,4,6195.0
6,5,6190.0
7,6,6131.0
8,7,6178.0
9,-1,6170.0
3,-1,6182.0
3,2,6208.0
4,3,6192.0
5,4,6178.0
6,-1,6188.0
3,2,6147.0
4,-1,6134.0
3,2,6129.0
4,3,6165.0
5,4,6148.0
6,5,6200.0
7,-1,6191.0
3,-1,6137.0
3,-1,6167.0
3,-1,6158.0
3,2,6105.0
4,3,6112.0
5,4,6112.0
6,5,6160.0
7,6,6160.0
8,7,6160.0
9,8,6160.0
10,9,6158.0
11,10,6158.0
12,11,6144.0
13,12,6185.0
14,13,6096.0
15,14,6145.0
16,15,6136.0
17,16,6142.0
18,17,6144.0
19,18,6127.0
20,19,6133.0
21,20,6135.0
22,21,6147.0
23,22,6170.0
24,23,6170.0
25,24,6091.0
26,25,6127.0
27,26,6155.0
28,27,6171.0
29,28,6212.0
30,29,6212.0
31,30,6216.0
32,31,6221.0
33,32,6238.0
34,33,6272.0
35,-1,6320.0
3,2,6168.0
4,-1,6170.0
3,-1,6168.0
3,2,6147.0
4,-1,6142.0
3,-1,6139.0
3,2,6158.0
4,3,6158.0
5,4,6152.0
6,-1,6152.0
3,2,6133.0
4,-1,6135.0
3,-1,6170.0
3,2,6116.0
4,3,6102.0
5,4,6132.0
6,5,6141.0
7,6,6107.0
8,7,6056.0
9,8,6056.0
10,9,6056.0
11,10,6056.0
12,11,6056.0
13,12,6056.0
14,13,6056.0
15,14,6055.0
16,15,6074.0
17,16,6076.0
18,17,6116.0
19,18,6116.0
20,19,6124.0
21,20,6126.0
22,21,6136.0
23,22,6159.0
24,23,6169.0
25,24,6166.0
26,25,6181.0
27,26,6098.0
28,27,6118.0
29,28,6175.0
30,29,6156.0
31,30,6211.0
32,31,6293.0
33,32,6297.0
34,33,6304.0
35,34,6276.0
36,35,6346.0
37,36,6347.0
38,37,6350.0
39,38,6350.0
40,39,6362.0
41,40,6368.0
42,41,6395.0
43,42,6379.0
44,-1,6356.0
3,2,6113.0
4,-1,6141.0
3,-1,6158.0
3,-1,6187.0
3,-1,6158.0
3,2,6156.0
4,-1,6155.0
3,-1,6177.0
3,2,6205.0
4,3,6229.0
5,4,6213.0
6,-1,6214.0
3,-1,6141.0
3,2,6181.0
4,3,6174.0
5,4,6125.0
6,5,6219.0
7,6,6223.0
8,7,6210.0
9,8,6204.0
10,9,6193.0
11,10,6140.0
12,-1,6106.0
3,2,6130.0
4,-1,6148.0
3,2,6141.0
4,-1,6141.0
3,-1,6158.0
3,2,6144.0
4,3,6149.0
5,4,6134.0
6,5,6215.0
7,6,6199.0
8,7,6199.0
9,8,6227.0
10,9,6194.0
11,-1,6188.0
3,-1,6151.0
3,2,6141.0
4,-1,6141.0
3,-1,6151.0
3,2,6171.0
4,-1,6172.0
3,2,6174.0
4,-1,6172.0
3,-1,6137.0
3,2,6154.0
4,-1,6193.0
3,-1,6152.0
3,2,6131.0
4,-1,6176.0
3,-1,6148.0
3,-1,6155.0
3,2,6185.0
4,3,6186.0
5,4,6128.0
6,5,6152.0
7,6,6178.0
8,7,6182.0
9,8,6183.0
10,-1,6108.0
3,2,6146.0
4,3,6146.0
5,-1,6135.0
3,2,6171.0
4,3,6171.0
5,4,6170.0
6,-1,6125.0
3,-1,6136.0
3,2,6138.0
4,-1,6133.0
3,-1,6157.0
3,2,6129.0
4,3,6173.0
5,4,6177.0
6,5,6176.0
7,-1,6192.0
3,-1,6147.0
3,-1,6159.0
3,2,6165.0
4,3,6162.0
5,4,6161.0
6,-1,6157.0
3,-1,6152.0
3,-1,6152.0
3,2,6177.0
4,3,6173.0
5,-1,6196.0
3,2,6151.0
4,-1,6159.0
3,-1,6174.0
3,2,6107.0
4,3,6053.0
5,4,6054.0
6,5,6069.0
7,6,6064.0
8,7,6092.0
9,8,6119.0
10,9,6118.0
11,10,6113.0
12,11,6113.0
13,12,6114.0
14,13,6122.0
15,14,6121.0
16,15,6112.0
17,16,6112.0
18,17,6112.0
19,18,6112.0
20,19,6129.0
21,20,6192.0
22,21,6134.0
23,22,6165.0
24,23,6179.0
25,24,6178.0
26,25,6180.0
27,26,6186.0
28,27,6192.0
29,28,6227.0
30,-1,6226.0
3,-1,6156.0
3,2,6137.0
4,-1,6124.0
3,2,6198.0
4,-1,6193.0
3,-1,6157.0
3,2,6179.0
4,3,6188.0
5,4,6181.0
6,5,6187.0
7,6,6207.0
8,7,6188.0
9,8,6290.0
10,9,6190.0
11,10,6246.0
12,11,6215.0
13,-1,6280.0
3,2,6170.0
4,3,6164.0
5,-1,6206.0
3,2,6143.0
4,3,6148.0
5,-1,6133.0
3,2,6108.0
4,3,6112.0
5,4,6112.0
6,5,6121.0
7,6,6294.0
8,7,6160.0
9,8,6111.0
10,9,6059.0
11,10,6059.0
12,11,6059.0
13,12,6059.0
14,13,6059.0
15,14,6059.0
16,15,6130.0
17,16,6128.0
18,17,6130.0
19,18,6130.0
20,19,6170.0
21,20,6105.0
22,21,6166.0
23,22,6165.0
24,23,6171.0
25,24,6173.0
26,25,6174.0
27,26,6176.0
28,27,6186.0
29,28,6158.0
30,29,6190.0
31,-1,6216.0
3,2,6139.0
4,-1,6139.0
3,2,6170.0
4,-1,6164.0
3,2,6184.0
4,3,6131.0
5,4,6131.0
6,5,6139.0
7,-1,6151.0
3,-1,6153.0
3,2,6151.0
4,-1,6149.0
3,2,6159.0
4,-1,6159.0
3,2,6209.0
4,-1,6190.0
3,2,6148.0
4,-1,6149.0
3,-1,6152.0
3,-1,6154.0
3,2,6144.0
4,-1,6142.0
3,-1,6153.0
3,2,6158.0
4,3,6156.0
5,-1,6160.0
3,-1,6174.0
3,-1,6207.0
3,2,6142.0
4,-1,6149.0
3,2,6199.0
4,-1,6199.0
3,2,6148.0
4,3,6143.0
5,-1,6139.0
3,2,6149.0
4,-1,6191.0
3,-1,6182.0
3,-1,6154.0
3,2,6152.0
4,-1,6143.0
3,2,6171.0
4,3,6172.0
5,-1,6190.0
3,-1,6143.0
3,-1,6153.0
3,-1,6117.0
3,2,6154.0
4,-1,6159.0
3,-1,6145.0
3,-1,6124.0
3,2,6137.0
4,-1,6127.0
3,-1,6154.0
3,2,6162.0
4,3,6162.0
5,4,6161.0
6,-1,6216.0
3,2,6156.0
4,3,6167.0
5,4,6126.0
6,5,6118.0
7,6,6118.0
8,-1,6127.0
3,-1,6147.0
3,2,6153.0
4,-1,6152.0
3,2,6168.0
4,-1,6161.0
3,2,6156.0
4,-1,6149.0
3,2,6173.0
4,-1,6175.0
3,2,6140.0
4,3,6143.0
5,-1,6127.0
3,2,6165.0
4,3,6164.0
5,-1,6164.0
3,2,6155.0
4,-1,6144.0
3,-1,6154.0
3,-1,6100.0
3,-1,6175.0
3,-1,6142.0
3,2,6170.0
4,3,6187.0
5,-1,6161.0
3,2,6151.0
4,3,6145.0
5,-1,6149.0
3,-1,6112.0
3,2,6190.0
4,-1,6135.0
3,2,6106.0
4,3,6106.0
5,-1,6115.0
3,2,6163.0
4,-1,6157.0
3,2,6153.0
4,3,6150.0
5,4,6098.0
6,-1,6094.0
3,2,6134.0
4,-1,6127.0
3,-1,6155.0
3,2,6150.0
4,-1,6149.0
3,-1,6114.0
3,2,6150.0
4,3,6149.0
5,4,6148.0
6,5,6094.0
7,6,6094.0
8,7,6113.0
9,8,6098.0
10,9,6123.0
11,-1,6130.0
3,2,6149.0
4,-1,6152.0
3,2,6116.0
4,3,6221.0
5,4,6221.0
6,5,6222.0
7,6,6221.0
8,7,6221.0
9,8,6205.0
10,9,6205.0
11,10,6161.0
12,11,6161.0
13,12,6115.0
14,13,6198.0
15,14,6196.0
16,15,6242.0
17,16,6236.0
18,17,6129.0
19,18,6214.0
20,19,6268.0
21,20,6304.0
22,21,6304.0
23,22,6170.0
24,23,6227.0
25,24,6131.0
26,25,6139.0
27,26,6144.0
28,27,6182.0
29,28,6195.0
30,29,6193.0
31,30,6204.0
32,31,6216.0
33,32,6201.0
34,33,6141.0
35,34,6199.0
36,35,6239.0
37,36,6256.0
38,-1,6233.0
3,-1,6208.0
3,2,6225.0
4,3,6145.0
5,4,6133.0
6,5,6188.0
7,6,6188.0
8,-1,6184.0
3,-1,6155.0
3,2,6190.0
4,-1,6190.0
3,2,6207.0
4,3,6208.0
5,-1,6200.0
3,-1,6120.0
3,2,6155.0
4,3,6149.0
5,4,6155.0
6,-1,6203.0
3,-1,6160.0
3,2,6145.0
4,-1,6155.0
3,-1,6148.0
3,2,6153.0
4,3,6207.0
5,4,6207.0
6,-1,6207.0
3,2,6133.0
4,3,6134.0
5,-1,6125.0
3,2,6156.0
4,3,6161.0
5,4,6164.0
6,5,6164.0
7,6,6161.0
8,7,6152.0
9,-1,6202.0
3,2,6142.0
4,3,6143.0
5,4,6143.0
6,5,6135.0
7,6,6172.0
8,7,6125.0
9,8,6125.0
10,9,6148.0
11,10,6176.0
12,11,6183.0
13,12,6212.0
14,-1,6149.0
3,2,6144.0
4,-1,6134.0
3,2,6154.0
4,3,6154.0
5,4,6126.0
6,-1,6190.0
3,-1,6178.0
3,2,6150.0
4,-1,6138.0
3,2,6130.0
4,3,6132.0
5,-1,6127.0
3,-1,6199.0
3,2,6163.0
4,3,6157.0
5,4,6156.0
6,5,6205.0
7,6,6245.0
8,7,6245.0
9,8,6245.0
10,9,6245.0
11,10,6202.0
12,-1,6199.0
3,-1,6142.0
3,2,6112.0
4,-1,6116.0
3,2,6128.0
4,-1,6162.0
3,2,6150.0
4,-1,6140.0
3,2,6150.0
4,3,6145.0
5,4,6145.0
6,5,6145.0
7,-1,6145.0
3,2,6107.0
4,-1,6110.0
3,2,6130.0
4,3,6158.0
5,-1,6158.0
3,-1,6130.0
3,-1,6113.0
3,-1,6148.0
3,-1,6155.0
3,2,6165.0
4,-1,6163.0
3,2,6136.0
4,-1,6139.0
3,2,6147.0
4,-1,6130.0
3,-1,6161.0
3,2,6137.0
4,-1,6128.0
3,2,6165.0
4,-1,6166.0
3,-1,6164.0
3,2,6149.0
4,3,6138.0
5,-1,6141.0
3,2,6196.0
4,-1,6194.0
3,2,6186.0
4,3,6192.0
5,4,6203.0
6,-1,6218.0
3,2,6155.0
4,-1,6147.0
3,2,6198.0
4,-1,6193.0
3,2,6161.0
4,-1,6153.0
3,-1,6120.0
3,-1,6172.0
3,2,6130.0
4,3,6130.0
5,-1,6130.0
3,-1,6141.0
3,2,6119.0
4,3,6119.0
5,4,6102.0
6,-1,6102.0
3,2,6139.0
4,-1,6119.0
3,-1,6155.0
3,2,6126.0
4,3,6120.0
5,4,6146.0
6,5,6131.0
7,-1,6153.0
3,-1,6197.0
3,-1,6124.0
3,-1,6170.0
3,2,6180.0
4,-1,6180.0
3,2,6074.0
4,-1,6109.0
3,2,6153.0
4,3,6150.0
5,-1,6150.0
3,-1,6154.0
3,-1,6158.0
3,-1,6157.0
3,2,6107.0
4,3,6093.0
5,4,6141.0
6,5,6096.0
7,6,6091.0
8,7,6094.0
9,8,6094.0
10,9,6131.0
11,10,6060.0
12,11,6059.0
13,12,6133.0
14,13,6130.0
15,14,6132.0
16,15,6132.0
17,16,6133.0
18,17,6133.0
19,18,6160.0
20,19,6161.0
21,20,6163.0
22,21,6160.0
23,22,6163.0
24,23,6171.0
25,24,6166.0
26,25,6212.0
27,26,6212.0
28,27,6215.0
29,28,6221.0
30,29,6231.0
31,30,6217.0
32,31,6274.0
33,-1,6320.0
3,2,6184.0
4,3,6195.0
5,-1,6233.0
3,2,6159.0
4,3,6155.0
5,4,6240.0
6,5,6127.0
7,6,6150.0
8,7,6150.0
9,-1,6150.0
3,-1,6179.0
3,-1,6206.0
3,2,6131.0
4,3,6120.0
5,-1,6154.0
3,2,6205.0
4,3,6195.0
5,-1,6222.0
3,-1,6195.0
3,2,6130.0
4,-1,6133.0
3,2,6151.0
4,-1,6151.0
3,-1,6141.0
3,-1,6148.0
3,2,6101.0
4,-1,6099.0
3,-1,6155.0
3,2,6157.0
4,-1,6162.0
3,2,6170.0
4,3,6163.0
5,4,6144.0
6,5,6133.0
7,-1,6240.0
3,-1,6146.0
3,2,6131.0
4,3,6130.0
5,-1,6120.0
3,-1,6141.0
3,2,6198.0
4,-1,6198.0
3,2,6135.0
4,-1,6142.0
3,2,6138.0
4,-1,6140.0
3,2,6155.0
4,3,6197.0
5,4,6194.0
6,5,6147.0
7,6,6147.0
8,7,6224.0
9,-1,6166.0
3,2,6149.0
4,3,6141.0
5,4,6181.0
6,-1,6234.0
3,-1,6194.0
3,2,6187.0
4,3,6189.0
5,-1,6188.0
3,-1,6154.0
3,-1,6146.0
3,2,6140.0
4,-1,6140.0
3,2,6179.0
4,3,6182.0
5,-1,6170.0
3,-1,6150.0
3,-1,6135.0
3,-1,6181.0
3,-1,6152.0
3,-1,6186.0
3,2,6129.0
4,-1,6142.0
3,-1,6116.0
3,2,6152.0
4,3,6149.0
5,4,6134.0
6,5,6137.0
7,-1,6164.0
3,2,6170.0
4,3,6156.0
5,-1,6177.0
3,-1,6154.0
3,2,6159.0
4,3,6157.0
5,4,6152.0
6,-1,6244.0
3,-1,6159.0
3,-1,6178.0
3,-1,6213.0
3,2,6159.0
4,-1,6136.0
3,2,6104.0
4,3,6128.0
5,-1,6135.0
3,2,6105.0
4,3,6105.0
5,4,6106.0
6,5,6128.0
7,6,6095.0
8,7,6092.0
9,8,6092.0
10,9,6092.0
11,10,6092.0
12,11,6092.0
13,12,6092.0
14,13,6086.0
15,14,6122.0
16,15,6058.0
17,16,6052.0
18,17,6094.0
19,18,6157.0
20,19,6131.0
21,20,6170.0
22,21,6092.0
23,22,6168.0
24,23,6174.0
25,24,6184.0
26,25,6183.0
27,26,6257.0
28,27,6268.0
29,28,6267.0
30,-1,6262.0
3,-1,6154.0
3,-1,6154.0
3,-1,6194.0
3,2,6106.0
4,3,6156.0
5,4,6165.0
6,5,6101.0
7,6,6084.0
8,7,6092.0
9,8,6085.0
10,9,6113.0
11,10,6107.0
12,11,6165.0
13,12,6167.0
14,13,6151.0
15,14,6173.0
16,15,6210.0
17,16,6192.0
18,17,6192.0
19,-1,6224.0
3,-1,6162.0
3,2,6169.0
4,3,6171.0
5,-1,6147.0
3,2,6140.0
4,-1,6163.0
3,-1,6155.0
3,2,6142.0
4,-1,6144.0
3,2,6152.0
4,3,6152.0
5,4,6151.0
6,-1,6149.0
3,2,6144.0
4,3,6131.0
5,4,6127.0
6,-1,6173.0
3,2,6107.0
4,3,6103.0
5,4,6161.0
6,5,6183.0
7,6,6194.0
8,7,6164.0
9,8,6143.0
10,-1,6141.0
3,2,6109.0
4,3,6138.0
5,4,6144.0
6,-1,6194.0
3,-1,6166.0
